ride_id,user_id,start_station,start_ts,weekday,is_weekend,is_holiday,month,planned_duration_min,weather,temp_bucket,wind_bucket,event_nearby,station_congestion_base,network_congestion_index,user_tardiness_propensity,late_return
R12359,U1832,S2,2024-01-22 21:50:00,0,0,0,1,31,sun,cold,windy,0,0.238,1.0,0.106,0
R12360,U1449,S1,2024-01-23 19:47:00,1,0,0,1,15,clouds,mild,calm,0,0.818,1.0,0.054,0
R12361,U2510,S1,2024-05-28 20:46:00,1,0,0,5,28,rain,mild,breezy,0,0.818,1.0,0.332,0
R12362,U2400,S1,2024-01-31 07:53:00,2,0,0,1,22,sun,mild,calm,0,0.818,0.986,0.061,0
R12363,U2449,S1,2024-02-09 19:42:00,4,0,0,2,40,rain,mild,calm,0,0.818,1.0,0.015,0
R12364,U2584,S1,2024-04-20 19:15:00,5,1,0,4,50,sun,mild,calm,0,0.818,1.0,0.066,1
R12365,U2294,S5,2024-06-04 08:14:00,1,0,0,6,27,sun,warm,calm,0,0.0,0.989,0.146,0
R12366,U1306,S1,2024-03-01 17:29:00,4,0,0,3,46,sun,warm,breezy,0,0.818,1.0,0.015,0
R12367,U1287,S1,2024-04-29 20:11:00,0,0,0,4,42,sun,mild,breezy,0,0.818,1.0,0.053,1
R12368,U1732,S4,2024-05-06 23:31:00,0,0,0,5,26,clouds,warm,calm,0,0.106,1.0,0.049,0
R12369,U2741,S5,2024-04-18 23:43:00,3,0,0,4,23,clouds,mild,calm,0,0.0,1.0,0.055,0
R12370,U1953,S1,2024-05-03 08:15:00,4,0,0,5,22,sun,mild,calm,0,0.818,1.0,0.168,0
R12371,U1322,S1,2024-02-10 18:13:00,5,1,0,2,20,rain,cold,breezy,0,0.818,1.0,0.167,1
R12372,U1218,S5,2024-04-21 21:08:00,6,1,0,4,32,sun,mild,calm,0,0.0,1.0,0.07,1
R12373,U2199,S2,2024-01-01 19:32:00,0,0,1,1,46,clouds,cold,calm,0,0.238,1.0,0.149,0
R12374,U1711,S2,2024-05-11 08:11:00,5,1,0,5,11,sun,mild,calm,0,0.238,0.955,0.111,1
R12375,U2251,S2,2024-05-22 11:54:00,2,0,0,5,30,clouds,warm,calm,0,0.238,0.971,0.01,0
R12376,U2738,S4,2024-05-22 07:19:00,2,0,0,5,29,rain,mild,windy,0,0.106,1.0,0.037,1
R12377,U1609,S1,2024-01-06 10:47:00,5,1,0,1,14,rain,cold,calm,0,0.818,1.0,0.139,0
R12378,U1202,S2,2024-06-13 22:25:00,3,0,0,6,32,sun,warm,breezy,0,0.238,1.0,0.052,0
R12379,U1451,S2,2024-03-19 22:50:00,1,0,0,3,30,rain,warm,breezy,1,0.238,1.0,0.032,1
R12380,U2252,S2,2024-01-15 21:01:00,0,0,0,1,30,sun,cold,calm,0,0.238,1.0,0.02,0
R12381,U1260,S3,2024-04-06 08:13:00,5,1,0,4,33,sun,cold,calm,0,0.178,0.969,0.05,0
R12382,U2244,S1,2024-04-12 17:28:00,4,0,0,4,38,sun,warm,breezy,0,0.818,0.995,0.021,0
R12383,U1085,S1,2024-03-13 12:32:00,2,0,0,3,21,sun,mild,calm,0,0.818,1.0,0.079,1
R12384,U1301,S1,2024-05-14 11:31:00,1,0,0,5,39,clouds,cold,calm,0,0.818,1.0,0.049,0
R12385,U1197,S5,2024-04-07 13:41:00,6,1,0,4,23,sun,mild,breezy,0,0.0,0.985,0.021,0
R12386,U1984,S3,2024-02-09 20:28:00,4,0,0,2,34,sun,cold,calm,0,0.178,1.0,0.029,1
R12387,U2424,S2,2024-04-21 17:46:00,6,1,0,4,42,clouds,mild,calm,0,0.238,1.0,0.001,0
R12388,U1748,S1,2024-02-17 19:35:00,5,1,0,2,23,sun,cold,breezy,0,0.818,1.0,0.077,0
R12389,U2190,S2,2024-01-22 10:54:00,0,0,0,1,36,sun,cold,calm,0,0.238,0.988,0.279,0
R12390,U1172,S1,2024-02-18 12:05:00,6,1,0,2,28,rain,cold,calm,0,0.818,1.0,0.153,1
R12391,U1239,S2,2024-06-12 18:41:00,2,0,0,6,66,sun,warm,calm,0,0.238,1.0,0.019,0
R12392,U2530,S1,2024-04-13 18:52:00,5,1,0,4,24,rain,warm,calm,0,0.818,1.0,0.017,1
R12393,U2633,S1,2024-02-27 20:03:00,1,0,0,2,19,clouds,mild,calm,0,0.818,1.0,0.015,0
R12394,U1127,S1,2024-03-06 08:14:00,2,0,0,3,28,sun,cold,calm,0,0.818,1.0,0.033,0
R12395,U1829,S2,2024-06-03 08:14:00,0,0,0,6,46,sun,mild,breezy,0,0.238,0.992,0.126,1
R12396,U1594,S1,2024-04-29 17:26:00,0,0,0,4,19,clouds,warm,calm,0,0.818,0.998,0.181,0
R12397,U2120,S2,2024-05-19 17:30:00,6,1,0,5,30,sun,warm,calm,0,0.238,0.958,0.158,1
R12398,U1679,S1,2024-04-19 18:51:00,4,0,0,4,20,clouds,mild,calm,0,0.818,1.0,0.044,0
R12399,U1216,S3,2024-06-27 19:23:00,3,0,0,6,30,sun,warm,windy,0,0.178,1.0,0.033,0
R12400,U2321,S5,2024-04-28 18:42:00,6,1,0,4,32,sun,warm,calm,0,0.0,1.0,0.002,1
R12401,U2145,S1,2024-03-13 19:50:00,2,0,0,3,24,sun,mild,breezy,0,0.818,1.0,0.21,0
R12402,U2713,S1,2024-02-15 07:43:00,3,0,0,2,24,clouds,cold,calm,0,0.818,0.996,0.062,1
R12403,U1433,S1,2024-01-09 17:55:00,1,0,0,1,21,sun,cold,windy,0,0.818,1.0,0.025,1
R12404,U2255,S3,2024-05-18 13:48:00,5,1,0,5,12,sun,warm,calm,1,0.178,0.966,0.077,1
R12405,U1068,S2,2024-06-16 18:22:00,6,1,0,6,25,sun,mild,windy,0,0.238,1.0,0.042,0
R12406,U1382,S5,2024-04-29 17:58:00,0,0,0,4,22,sun,cold,breezy,0,0.0,0.997,0.049,0
R12407,U2010,S1,2024-03-28 08:56:00,3,0,0,3,38,rain,mild,calm,0,0.818,0.991,0.033,0
R12408,U2178,S1,2024-01-24 12:02:00,2,0,0,1,14,clouds,mild,windy,0,0.818,1.0,0.065,0
R12409,U2540,S1,2024-04-25 12:57:00,3,0,0,4,20,sun,mild,breezy,0,0.818,1.0,0.019,0
R12410,U2256,S1,2024-02-06 20:59:00,1,0,0,2,24,sun,cold,windy,0,0.818,1.0,0.077,1
R12411,U1861,S4,2024-04-21 10:50:00,6,1,0,4,17,sun,cold,calm,0,0.106,0.991,0.03,1
R12412,U1200,S4,2024-02-24 19:56:00,5,1,0,2,49,sun,cold,windy,0,0.106,1.0,0.022,1
R12413,U1945,S1,2024-06-04 12:49:00,1,0,0,6,37,sun,mild,breezy,0,0.818,1.0,0.177,0
R12414,U2941,S2,2024-06-17 13:08:00,0,0,0,6,24,sun,warm,breezy,0,0.238,1.0,0.072,0
R12415,U1912,S2,2024-02-12 18:01:00,0,0,0,2,28,sun,cold,calm,0,0.238,1.0,0.08,0
R12416,U2278,S1,2024-02-28 18:17:00,2,0,0,2,29,sun,cold,calm,0,0.818,1.0,0.046,1
R12417,U2279,S2,2024-06-14 11:02:00,4,0,0,6,36,sun,mild,calm,0,0.238,0.995,0.061,0
R12418,U2141,S2,2024-01-04 07:39:00,3,0,0,1,18,sun,mild,windy,0,0.238,1.0,0.046,0
R12419,U2860,S3,2024-04-02 09:51:00,1,0,0,4,21,sun,cold,calm,1,0.178,0.997,0.018,1
R12420,U1145,S1,2024-01-26 06:52:00,4,0,0,1,15,sun,cold,windy,0,0.818,1.0,0.169,1
R12421,U2498,S3,2024-03-18 07:05:00,0,0,0,3,35,rain,mild,breezy,0,0.178,1.0,0.22,0
R12422,U1924,S1,2024-01-06 18:32:00,5,1,0,1,36,rain,cold,breezy,0,0.818,1.0,0.052,1
R12423,U2357,S2,2024-01-26 17:31:00,4,0,0,1,30,rain,mild,calm,0,0.238,1.0,0.023,1
R12424,U1086,S1,2024-03-13 08:30:00,2,0,0,3,20,rain,mild,calm,0,0.818,1.0,0.083,0
R12425,U1186,S2,2024-01-11 18:54:00,3,0,0,1,26,sun,cold,calm,0,0.238,1.0,0.048,0
R12426,U1423,S4,2024-05-23 09:07:00,3,0,0,5,19,sun,warm,calm,0,0.106,1.0,0.247,1
R12427,U2969,S1,2024-04-14 21:04:00,6,1,0,4,22,sun,mild,breezy,0,0.818,1.0,0.126,1
R12428,U2867,S2,2024-03-22 18:43:00,4,0,0,3,13,sun,mild,calm,0,0.238,1.0,0.087,1
R12429,U2840,S1,2024-03-26 17:36:00,1,0,0,3,34,sun,cold,breezy,0,0.818,1.0,0.112,1
R12430,U2442,S5,2024-05-31 07:29:00,4,0,0,5,19,clouds,mild,calm,0,0.0,0.949,0.138,0
R12431,U1423,S1,2024-06-01 16:10:00,5,1,0,6,22,sun,mild,calm,0,0.818,1.0,0.247,0
R12432,U1928,S1,2024-01-09 13:06:00,1,0,0,1,33,clouds,cold,calm,0,0.818,0.994,0.22,0
R12433,U1836,S3,2024-05-03 22:37:00,4,0,0,5,16,rain,mild,windy,0,0.178,1.0,0.054,0
R12434,U2741,S1,2024-03-25 08:54:00,0,0,0,3,26,sun,cold,breezy,0,0.818,1.0,0.055,0
R12435,U1601,S1,2024-05-20 13:56:00,0,0,0,5,27,sun,cold,calm,1,0.818,1.0,0.015,1
R12436,U1251,S1,2024-05-21 19:14:00,1,0,0,5,16,sun,mild,breezy,0,0.818,1.0,0.015,1
R12437,U2154,S1,2024-05-07 20:34:00,1,0,0,5,26,sun,mild,breezy,0,0.818,1.0,0.086,0
R12438,U1386,S4,2024-05-01 18:31:00,2,0,1,5,33,sun,mild,breezy,0,0.106,1.0,0.023,0
R12439,U1681,S4,2024-02-08 21:57:00,3,0,0,2,50,sun,cold,calm,0,0.106,1.0,0.219,0
R12440,U1128,S2,2024-06-02 13:50:00,6,1,0,6,23,clouds,warm,calm,0,0.238,0.991,0.114,0
R12441,U1353,S1,2024-05-06 10:07:00,0,0,0,5,22,sun,mild,calm,0,0.818,0.997,0.038,0
R12442,U1702,S2,2024-02-19 21:40:00,0,0,0,2,75,sun,cold,calm,0,0.238,1.0,0.171,1
R12443,U2178,S3,2024-02-11 07:48:00,6,1,0,2,21,wind,cold,windy,0,0.178,0.958,0.065,1
R12444,U1602,S2,2024-03-31 15:14:00,6,1,0,3,28,rain,mild,breezy,0,0.238,1.0,0.097,1
R12445,U1942,S3,2024-03-02 06:20:00,5,1,0,3,30,clouds,mild,calm,0,0.178,1.0,0.072,0
R12446,U1921,S2,2024-05-01 09:59:00,2,0,1,5,17,rain,mild,breezy,0,0.238,0.986,0.101,0
R12447,U1286,S1,2024-03-14 12:22:00,3,0,0,3,37,clouds,mild,calm,0,0.818,1.0,0.176,1
R12448,U1303,S1,2024-01-31 17:05:00,2,0,0,1,61,rain,cold,calm,1,0.818,1.0,0.143,1
R12449,U1443,S2,2024-03-12 08:58:00,1,0,0,3,22,sun,mild,calm,0,0.238,0.961,0.014,0
R12450,U1726,S2,2024-05-26 11:48:00,6,1,0,5,38,sun,mild,calm,0,0.238,1.0,0.199,1
R12451,U2172,S1,2024-05-29 08:03:00,2,0,0,5,15,sun,mild,calm,0,0.818,0.945,0.133,0
R12452,U2587,S1,2024-02-26 10:27:00,0,0,0,2,32,clouds,cold,breezy,0,0.818,0.963,0.006,1
R12453,U2365,S4,2024-05-23 07:45:00,3,0,0,5,19,sun,mild,calm,0,0.106,1.0,0.158,0
R12454,U1450,S3,2024-01-17 23:04:00,2,0,0,1,45,sun,cold,calm,0,0.178,1.0,0.002,0
R12455,U1404,S2,2024-06-26 17:26:00,2,0,0,6,19,sun,warm,calm,0,0.238,1.0,0.013,0
R12456,U1913,S2,2024-05-17 11:14:00,4,0,0,5,17,sun,mild,calm,0,0.238,0.956,0.199,0
R12457,U1632,S1,2024-01-08 07:07:00,0,0,0,1,27,snow,cold,windy,0,0.818,0.991,0.209,1
R12458,U1711,S1,2024-05-06 08:04:00,0,0,0,5,21,sun,mild,calm,0,0.818,1.0,0.111,0
R12459,U1218,S1,2024-03-29 13:33:00,4,0,0,3,29,sun,cold,calm,0,0.818,1.0,0.07,0
R12460,U2902,S1,2024-06-08 12:12:00,5,1,0,6,23,sun,warm,calm,0,0.818,1.0,0.018,0
R12461,U2098,S1,2024-02-13 23:43:00,1,0,0,2,29,sun,mild,calm,0,0.818,1.0,0.058,0
R12462,U2883,S1,2024-06-09 07:53:00,6,1,0,6,42,sun,warm,calm,0,0.818,1.0,0.055,0
R12463,U2319,S3,2024-06-05 12:30:00,2,0,0,6,23,clouds,mild,calm,0,0.178,1.0,0.017,0
R12464,U1375,S2,2024-02-20 17:17:00,1,0,0,2,37,rain,cold,windy,0,0.238,0.951,0.227,0
R12465,U1200,S4,2024-03-18 14:12:00,0,0,0,3,22,sun,mild,calm,0,0.106,0.993,0.022,0
R12466,U1392,S2,2024-04-25 19:36:00,3,0,0,4,18,sun,mild,calm,1,0.238,1.0,0.155,1
R12467,U2707,S4,2024-02-13 18:42:00,1,0,0,2,58,sun,warm,calm,0,0.106,1.0,0.049,0
R12468,U2579,S2,2024-06-28 08:11:00,4,0,0,6,32,sun,warm,calm,0,0.238,1.0,0.183,0
R12469,U2707,S1,2024-02-04 17:20:00,6,1,0,2,37,sun,cold,calm,0,0.818,0.971,0.049,0
R12470,U1134,S1,2024-02-13 11:14:00,1,0,0,2,20,clouds,cold,calm,0,0.818,1.0,0.089,0
R12471,U1719,S1,2024-03-31 09:47:00,6,1,0,3,30,rain,mild,breezy,0,0.818,1.0,0.0,0
R12472,U2526,S2,2024-03-26 16:21:00,1,0,0,3,34,sun,mild,calm,0,0.238,0.924,0.219,0
R12473,U2731,S4,2024-01-10 18:37:00,2,0,0,1,45,sun,cold,calm,0,0.106,1.0,0.117,0
R12474,U1363,S4,2024-06-12 09:56:00,2,0,0,6,32,sun,warm,calm,0,0.106,0.999,0.019,0
R12475,U2573,S1,2024-02-13 10:15:00,1,0,0,2,35,sun,cold,breezy,0,0.818,1.0,0.218,1
R12476,U1987,S1,2024-01-19 18:12:00,4,0,0,1,16,clouds,cold,windy,0,0.818,1.0,0.011,0
R12477,U1435,S4,2024-04-03 17:21:00,2,0,0,4,22,sun,mild,calm,0,0.106,0.964,0.031,0
R12478,U2336,S2,2024-06-16 18:39:00,6,1,0,6,50,sun,warm,calm,1,0.238,1.0,0.038,1
R12479,U2371,S1,2024-01-01 18:23:00,0,0,1,1,38,sun,mild,breezy,0,0.818,1.0,0.116,0
R12480,U2294,S5,2024-03-28 16:22:00,3,0,0,3,28,sun,cold,calm,0,0.0,1.0,0.146,0
R12481,U1259,S2,2024-06-12 19:51:00,2,0,0,6,40,sun,warm,calm,0,0.238,1.0,0.155,0
R12482,U2369,S5,2024-06-09 07:08:00,6,1,0,6,17,sun,warm,calm,0,0.0,0.975,0.154,0
R12483,U2810,S3,2024-01-31 11:35:00,2,0,0,1,26,sun,mild,calm,0,0.178,1.0,0.201,0
R12484,U2245,S1,2024-04-21 18:33:00,6,1,0,4,32,sun,cold,calm,0,0.818,1.0,0.009,0
R12485,U1198,S3,2024-05-30 18:25:00,3,0,0,5,12,clouds,warm,calm,0,0.178,1.0,0.179,0
R12486,U2362,S1,2024-04-30 18:22:00,1,0,0,4,28,sun,cold,calm,0,0.818,1.0,0.057,0
R12487,U2051,S1,2024-04-28 19:39:00,6,1,0,4,29,clouds,mild,calm,1,0.818,1.0,0.022,1
R12488,U1570,S1,2024-05-19 16:52:00,6,1,0,5,26,clouds,warm,calm,0,0.818,1.0,0.155,0
R12489,U2599,S1,2024-03-22 12:04:00,4,0,0,3,25,sun,cold,breezy,0,0.818,1.0,0.121,1
R12490,U1364,S4,2024-01-13 18:55:00,5,1,0,1,30,sun,cold,breezy,0,0.106,1.0,0.018,0
R12491,U2673,S1,2024-04-25 21:00:00,3,0,0,4,36,sun,warm,calm,0,0.818,1.0,0.076,0
R12492,U2762,S1,2024-04-22 18:34:00,0,0,0,4,18,rain,mild,breezy,0,0.818,1.0,0.06,1
R12493,U2945,S4,2024-06-02 19:23:00,6,1,0,6,33,sun,mild,calm,0,0.106,1.0,0.021,0
R12494,U1709,S1,2024-06-15 21:17:00,5,1,0,6,37,clouds,warm,breezy,1,0.818,1.0,0.005,0
R12495,U2510,S1,2024-03-01 09:48:00,4,0,0,3,35,clouds,mild,calm,0,0.818,1.0,0.332,0
R12496,U1048,S5,2024-06-21 19:31:00,4,0,0,6,26,clouds,warm,breezy,0,0.0,1.0,0.122,1
R12497,U1339,S3,2024-01-02 18:13:00,1,0,0,1,28,sun,cold,breezy,0,0.178,1.0,0.13,0
R12498,U2446,S2,2024-06-23 11:53:00,6,1,0,6,57,sun,warm,calm,0,0.238,0.991,0.114,0
R12499,U2786,S1,2024-01-25 20:20:00,3,0,0,1,23,sun,mild,calm,0,0.818,1.0,0.014,0
R12500,U2144,S1,2024-04-26 12:40:00,4,0,0,4,23,rain,mild,calm,0,0.818,1.0,0.108,1
R12501,U1767,S2,2024-05-02 08:08:00,3,0,0,5,24,sun,mild,calm,0,0.238,1.0,0.07,0
R12502,U2519,S1,2024-04-23 08:05:00,1,0,0,4,29,clouds,mild,breezy,1,0.818,0.977,0.148,0
R12503,U1330,S1,2024-06-27 09:35:00,3,0,0,6,18,sun,cold,breezy,0,0.818,1.0,0.005,0
R12504,U1416,S1,2024-04-09 13:03:00,1,0,0,4,14,clouds,mild,calm,0,0.818,0.993,0.046,0
R12505,U1041,S1,2024-01-24 08:56:00,2,0,0,1,25,clouds,mild,breezy,0,0.818,0.93,0.071,0
R12506,U2910,S1,2024-04-19 07:09:00,4,0,0,4,41,sun,mild,calm,0,0.818,1.0,0.114,1
R12507,U2079,S3,2024-02-22 13:30:00,3,0,0,2,11,sun,cold,windy,0,0.178,0.994,0.101,1
R12508,U1127,S4,2024-04-20 17:33:00,5,1,0,4,15,rain,warm,calm,0,0.106,1.0,0.033,1
R12509,U2094,S4,2024-03-09 17:51:00,5,1,0,3,24,rain,mild,breezy,1,0.106,1.0,0.137,0
R12510,U1631,S5,2024-01-08 08:10:00,0,0,0,1,18,sun,cold,breezy,0,0.0,1.0,0.036,0
R12511,U1983,S2,2024-04-24 22:55:00,2,0,0,4,29,clouds,warm,windy,0,0.238,1.0,0.006,1
R12512,U2940,S3,2024-01-16 08:15:00,1,0,0,1,27,sun,cold,calm,0,0.178,0.985,0.107,0
R12513,U1080,S2,2024-02-29 19:57:00,3,0,0,2,16,wind,cold,calm,0,0.238,1.0,0.129,1
R12514,U1017,S1,2024-04-21 18:31:00,6,1,0,4,35,sun,cold,calm,0,0.818,1.0,0.091,0
R12515,U2405,S1,2024-06-07 18:16:00,4,0,0,6,42,sun,mild,calm,0,0.818,1.0,0.068,0
R12516,U2310,S1,2024-02-26 18:33:00,0,0,0,2,33,rain,cold,calm,0,0.818,1.0,0.031,1
R12517,U1027,S4,2024-02-23 09:45:00,4,0,0,2,23,sun,cold,calm,0,0.106,1.0,0.01,1
R12518,U1035,S2,2024-02-24 18:49:00,5,1,0,2,27,clouds,cold,calm,0,0.238,1.0,0.046,1
R12519,U2937,S1,2024-04-13 19:16:00,5,1,0,4,20,rain,mild,breezy,0,0.818,1.0,0.09,0
R12520,U1202,S2,2024-02-04 18:26:00,6,1,0,2,42,sun,cold,breezy,0,0.238,1.0,0.052,0
R12521,U1021,S3,2024-04-04 12:30:00,3,0,0,4,34,sun,warm,breezy,0,0.178,0.99,0.107,0
R12522,U2830,S3,2024-05-24 23:46:00,4,0,0,5,46,sun,warm,calm,0,0.178,1.0,0.105,0
R12523,U2564,S1,2024-01-15 23:41:00,0,0,0,1,29,clouds,cold,breezy,0,0.818,1.0,0.022,1
R12524,U1379,S3,2024-06-22 19:04:00,5,1,0,6,17,sun,mild,calm,0,0.178,1.0,0.001,1
R12525,U2445,S1,2024-04-05 22:03:00,4,0,0,4,22,clouds,mild,windy,0,0.818,1.0,0.125,0
R12526,U1132,S2,2024-04-22 11:32:00,0,0,0,4,30,sun,mild,windy,0,0.238,1.0,0.041,0
R12527,U1574,S3,2024-04-21 09:48:00,6,1,0,4,14,sun,mild,calm,0,0.178,1.0,0.0,1
R12528,U2547,S1,2024-06-19 18:25:00,2,0,0,6,34,sun,warm,calm,0,0.818,1.0,0.081,0
R12529,U2921,S4,2024-04-29 17:16:00,0,0,0,4,26,clouds,mild,calm,0,0.106,0.996,0.102,0
R12530,U1011,S5,2024-06-08 13:55:00,5,1,0,6,11,sun,cold,calm,0,0.0,1.0,0.063,0
R12531,U2518,S1,2024-02-21 08:15:00,2,0,0,2,16,rain,cold,breezy,0,0.818,0.998,0.05,1
R12532,U1756,S4,2024-02-09 18:43:00,4,0,0,2,27,clouds,mild,calm,0,0.106,1.0,0.08,1
R12533,U2947,S2,2024-04-25 08:08:00,3,0,0,4,35,sun,warm,calm,0,0.238,1.0,0.278,0
R12534,U2502,S1,2024-01-28 19:41:00,6,1,0,1,27,rain,cold,calm,0,0.818,1.0,0.169,0
R12535,U1440,S1,2024-01-21 23:27:00,6,1,0,1,20,sun,cold,calm,0,0.818,1.0,0.048,1
R12536,U1487,S2,2024-02-08 08:54:00,3,0,0,2,17,sun,cold,calm,0,0.238,1.0,0.097,0
R12537,U1252,S4,2024-02-18 18:34:00,6,1,0,2,13,sun,cold,calm,0,0.106,1.0,0.018,0
R12538,U1022,S2,2024-01-18 09:14:00,3,0,0,1,38,clouds,cold,calm,0,0.238,0.973,0.097,0
R12539,U1686,S1,2024-05-11 17:30:00,5,1,0,5,10,sun,cold,windy,0,0.818,1.0,0.023,1
R12540,U1026,S3,2024-04-14 23:45:00,6,1,0,4,26,sun,warm,calm,0,0.178,1.0,0.004,0
R12541,U2636,S2,2024-02-06 07:24:00,1,0,0,2,42,sun,cold,breezy,1,0.238,1.0,0.043,0
R12542,U1316,S1,2024-02-20 07:51:00,1,0,0,2,19,sun,cold,breezy,0,0.818,1.0,0.19,0
R12543,U2712,S1,2024-06-16 23:50:00,6,1,0,6,12,clouds,warm,calm,0,0.818,1.0,0.187,0
R12544,U2962,S2,2024-06-13 06:59:00,3,0,0,6,18,sun,mild,calm,0,0.238,1.0,0.039,0
R12545,U2499,S1,2024-01-23 13:31:00,1,0,0,1,25,sun,warm,calm,0,0.818,1.0,0.063,0
R12546,U2296,S1,2024-04-20 14:25:00,5,1,0,4,24,sun,mild,breezy,0,0.818,1.0,0.202,0
R12547,U2099,S4,2024-02-28 08:20:00,2,0,0,2,14,sun,cold,calm,0,0.106,0.949,0.106,0
R12548,U2162,S2,2024-03-05 09:39:00,1,0,0,3,29,clouds,mild,calm,0,0.238,1.0,0.127,0
R12549,U1865,S1,2024-04-17 16:32:00,2,0,0,4,18,sun,mild,calm,0,0.818,0.949,0.167,0
R12550,U1105,S2,2024-06-26 18:11:00,2,0,0,6,30,sun,mild,breezy,0,0.238,1.0,0.061,0
R12551,U2774,S2,2024-04-14 12:55:00,6,1,0,4,24,sun,warm,windy,0,0.238,1.0,0.036,0
R12552,U2914,S1,2024-06-20 18:33:00,3,0,0,6,32,sun,mild,breezy,0,0.818,1.0,0.191,0
R12553,U1591,S1,2024-05-27 12:25:00,0,0,0,5,25,rain,cold,calm,0,0.818,0.944,0.026,0
R12554,U2109,S2,2024-05-20 12:26:00,0,0,0,5,22,sun,cold,calm,0,0.238,0.981,0.022,1
R12555,U2075,S1,2024-05-22 22:18:00,2,0,0,5,22,clouds,mild,breezy,0,0.818,1.0,0.079,0
R12556,U1451,S3,2024-05-22 17:08:00,2,0,0,5,13,rain,cold,calm,0,0.178,1.0,0.032,0
R12557,U1680,S2,2024-02-15 18:04:00,3,0,0,2,59,rain,cold,calm,0,0.238,1.0,0.012,1
R12558,U1070,S4,2024-06-24 17:55:00,0,0,0,6,24,rain,mild,calm,0,0.106,1.0,0.158,0
R12559,U2380,S1,2024-06-14 18:44:00,4,0,0,6,29,sun,warm,breezy,0,0.818,1.0,0.054,0
R12560,U2246,S1,2024-04-18 19:54:00,3,0,0,4,25,sun,mild,calm,0,0.818,1.0,0.05,0
R12561,U1974,S1,2024-05-08 10:42:00,2,0,0,5,30,rain,mild,calm,0,0.818,0.981,0.075,1
R12562,U2617,S3,2024-06-07 12:57:00,4,0,0,6,32,sun,warm,calm,0,0.178,1.0,0.039,1
R12563,U1756,S3,2024-01-28 09:54:00,6,1,0,1,51,rain,cold,calm,0,0.178,0.959,0.08,0
R12564,U1711,S1,2024-01-12 23:10:00,4,0,0,1,20,sun,cold,windy,0,0.818,1.0,0.111,0
R12565,U2374,S2,2024-06-28 18:30:00,4,0,0,6,39,sun,mild,calm,0,0.238,1.0,0.03,1
R12566,U1432,S1,2024-04-09 11:01:00,1,0,0,4,28,rain,warm,breezy,0,0.818,1.0,0.286,1
R12567,U2871,S1,2024-05-09 13:00:00,3,0,0,5,12,sun,cold,calm,0,0.818,0.979,0.099,0
R12568,U1412,S1,2024-03-31 21:44:00,6,1,0,3,29,rain,cold,calm,1,0.818,1.0,0.046,1
R12569,U2182,S5,2024-04-03 13:28:00,2,0,0,4,40,rain,cold,calm,0,0.0,1.0,0.019,0
R12570,U2849,S1,2024-01-07 18:16:00,6,1,0,1,30,clouds,cold,breezy,0,0.818,1.0,0.183,0
R12571,U1833,S5,2024-02-22 17:27:00,3,0,0,2,16,rain,cold,windy,0,0.0,0.998,0.098,0
R12572,U2101,S1,2024-01-16 22:37:00,1,0,0,1,40,sun,cold,calm,0,0.818,1.0,0.041,1
R12573,U2489,S5,2024-03-18 14:49:00,0,0,0,3,33,sun,mild,breezy,0,0.0,0.934,0.081,0
R12574,U1843,S2,2024-01-04 17:32:00,3,0,0,1,17,wind,cold,calm,0,0.238,0.967,0.041,1
R12575,U1679,S1,2024-05-24 10:29:00,4,0,0,5,11,sun,mild,breezy,0,0.818,1.0,0.044,1
R12576,U2103,S2,2024-02-22 21:34:00,3,0,0,2,28,sun,cold,calm,0,0.238,1.0,0.07,0
R12577,U1099,S2,2024-05-13 08:08:00,0,0,0,5,34,rain,mild,breezy,0,0.238,0.998,0.104,1
R12578,U1777,S1,2024-01-10 19:29:00,2,0,0,1,13,wind,cold,breezy,1,0.818,1.0,0.101,0
R12579,U2071,S4,2024-01-06 18:18:00,5,1,0,1,44,rain,cold,calm,0,0.106,1.0,0.047,1
R12580,U1558,S1,2024-03-17 16:00:00,6,1,0,3,16,clouds,mild,calm,0,0.818,1.0,0.305,0
R12581,U1071,S1,2024-05-21 08:41:00,1,0,0,5,25,wind,warm,breezy,0,0.818,1.0,0.199,0
R12582,U1045,S4,2024-05-26 09:16:00,6,1,0,5,22,sun,warm,calm,0,0.106,0.982,0.098,0
R12583,U2972,S5,2024-04-08 18:39:00,0,0,0,4,32,sun,mild,breezy,0,0.0,1.0,0.004,0
R12584,U2969,S5,2024-04-20 12:55:00,5,1,0,4,34,sun,mild,breezy,0,0.0,1.0,0.126,0
R12585,U1231,S1,2024-05-03 10:00:00,4,0,0,5,20,wind,cold,breezy,0,0.818,0.995,0.051,0
R12586,U2354,S1,2024-05-01 07:25:00,2,0,1,5,47,rain,warm,calm,0,0.818,1.0,0.198,0
R12587,U1898,S5,2024-05-13 22:17:00,0,0,0,5,34,sun,warm,calm,0,0.0,1.0,0.09,0
R12588,U1453,S5,2024-01-06 19:19:00,5,1,0,1,28,sun,mild,calm,0,0.0,1.0,0.103,0
R12589,U2152,S3,2024-03-18 17:58:00,0,0,0,3,27,sun,mild,breezy,0,0.178,0.995,0.019,0
R12590,U1124,S2,2024-05-31 18:01:00,4,0,0,5,22,rain,mild,breezy,0,0.238,1.0,0.056,1
R12591,U2405,S1,2024-03-20 18:33:00,2,0,0,3,19,clouds,warm,calm,0,0.818,1.0,0.068,0
